,timestamp,event,duration,deviceId,copyKind,payload,bandwidth,pkt_src,pkt_dst,pid,tid,name,category
196,1545575265.831227,2621440017,0.002129,1,1,26214400,11.466566,0,1,1,14,[gpu1]CUDA_COPY_H2D_26214400B,0
197,1545575265.833361,314572817,0.000251,1,1,3145728,11.67583,0,1,1,15,[gpu1]CUDA_COPY_H2D_3145728B,0
198,1545575265.833614,2621440017,0.002166,1,1,26214400,11.273574,0,1,1,15,[gpu1]CUDA_COPY_H2D_26214400B,0
199,1545575265.841579,17,0.014815,1,0,0,0.0,0,0,1,16,[gpu1]maxwell_dgemm_64x64_nn,0
200,1545575265.843436,2621440017,0.002023,1,2,26214400,12.066308,1,0,1,17,[gpu1]CUDA_COPY_D2H_26214400B,0
201,1545575265.8454711,314572817,0.000251,1,1,3145728,11.650571000000001,0,1,1,17,[gpu1]CUDA_COPY_H2D_3145728B,0
202,1545575265.845725,2621440017,0.0021190000000000002,1,1,26214400,11.522502000000001,0,1,1,17,[gpu1]CUDA_COPY_H2D_26214400B,0
203,1545575265.854543,17,0.014836000000000002,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
204,1545575265.8563972,2621440017,0.002017,1,2,26214400,12.105364,1,0,1,16,[gpu1]CUDA_COPY_D2H_26214400B,0
205,1545575265.85842,314572817,0.000251,1,1,3145728,11.666902,0,1,1,16,[gpu1]CUDA_COPY_H2D_3145728B,0
206,1545575265.858674,2621440017,0.0021219999999999998,1,1,26214400,11.503565,0,1,1,16,[gpu1]CUDA_COPY_H2D_26214400B,0
207,1545575265.86753,17,0.014837999999999999,1,0,0,0.0,0,0,1,15,[gpu1]maxwell_dgemm_64x64_nn,0
208,1545575265.869381,2621440017,0.002016,1,2,26214400,12.108823,1,0,1,14,[gpu1]CUDA_COPY_D2H_26214400B,0
209,1545575265.871408,314572817,0.000252,1,1,3145728,11.643116000000001,0,1,1,14,[gpu1]CUDA_COPY_H2D_3145728B,0
210,1545575265.871662,2621440017,0.002107,1,1,26214400,11.585146,0,1,1,14,[gpu1]CUDA_COPY_H2D_26214400B,0
211,1545575265.880516,17,0.014865,1,0,0,0.0,0,0,1,17,[gpu1]maxwell_dgemm_64x64_nn,0
212,1545575265.8823721,2621440017,0.002014,1,2,26214400,12.121526,1,0,1,15,[gpu1]CUDA_COPY_D2H_26214400B,0
213,1545575265.884392,314572817,0.000252,1,1,3145728,11.626897999999999,0,1,1,15,[gpu1]CUDA_COPY_H2D_3145728B,0
214,1545575265.8846471,2621440017,0.0021190000000000002,1,1,26214400,11.523199,0,1,1,15,[gpu1]CUDA_COPY_H2D_26214400B,0
215,1545575265.893528,17,0.014872,1,0,0,0.0,0,0,1,16,[gpu1]maxwell_dgemm_64x64_nn,0
216,1545575265.895389,2621440017,0.002016,1,2,26214400,12.111514,1,0,1,17,[gpu1]CUDA_COPY_D2H_26214400B,0
217,1545575265.906657,17,0.014925999999999998,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
218,1545575265.908401,2621440017,0.0020800000000000003,1,2,26214400,11.7388,1,0,1,16,[gpu1]CUDA_COPY_D2H_26214400B,0
219,1545575265.9211462,17,0.014847999999999998,1,0,0,0.0,0,0,1,15,[gpu1]maxwell_dgemm_64x64_nn,0
220,1545575265.921591,2621440017,0.0020510000000000003,1,2,26214400,11.902714999999999,1,0,1,14,[gpu1]CUDA_COPY_D2H_26214400B,0
221,1545575265.92365,314572817,0.000251,1,1,3145728,11.652054,0,1,1,14,[gpu1]CUDA_COPY_H2D_3145728B,0
222,1545575265.923903,2621440017,0.0021190000000000002,1,1,26214400,11.523895,0,1,1,14,[gpu1]CUDA_COPY_H2D_26214400B,0
223,1545575265.9341419,17,0.01464,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
224,1545575265.935996,2621440017,0.002018,1,2,26214400,12.099989,1,0,1,15,[gpu1]CUDA_COPY_D2H_26214400B,0
225,1545575265.938023,314572817,0.000245,1,1,3145728,11.962644000000001,0,1,1,15,[gpu1]CUDA_COPY_H2D_3145728B,0
226,1545575265.938271,2621440017,0.002096,1,1,26214400,11.647931,0,1,1,15,[gpu1]CUDA_COPY_H2D_26214400B,0
227,1545575265.946992,17,0.014369,1,0,0,0.0,0,0,1,15,[gpu1]maxwell_dgemm_64x64_nn,0
228,1545575265.9487839,2621440017,0.002058,1,2,26214400,11.862923,1,0,1,14,[gpu1]CUDA_COPY_D2H_26214400B,0
229,1545575265.961368,2621440017,0.002027,1,2,26214400,12.045923,1,0,1,15,[gpu1]CUDA_COPY_D2H_26214400B,0
230,1545575265.987669,29491217,2.4e-05,1,1,294912,11.474212,0,1,1,7,[gpu1]CUDA_COPY_H2D_294912B,0
231,1545575265.987699,707788817,0.000575,1,1,7077888,11.460925,0,1,1,14,[gpu1]CUDA_COPY_H2D_7077888B,0
232,1545575265.988277,707788817,0.00054,1,1,7077888,12.203054,0,1,1,14,[gpu1]CUDA_COPY_H2D_7077888B,0
233,1545575265.988819,17,0.000927,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
234,1545575265.989753,707788817,0.000557,1,2,7077888,11.843119,1,0,1,14,[gpu1]CUDA_COPY_D2H_7077888B,0
235,1545575266.011177,117964817,0.000122,1,1,1179648,8.984933999999999,0,1,1,7,[gpu1]CUDA_COPY_H2D_1179648B,0
236,1545575266.011304,1454899217,0.00116,1,1,14548992,11.680836,0,1,1,14,[gpu1]CUDA_COPY_H2D_14548992B,0
237,1545575266.012466,1454899217,0.00114,1,1,14548992,11.884105,0,1,1,14,[gpu1]CUDA_COPY_H2D_14548992B,0
238,1545575266.01365,17,0.0036369999999999996,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
239,1545575266.017293,1454899217,0.001105,1,2,14548992,12.266607,1,0,1,14,[gpu1]CUDA_COPY_D2H_14548992B,0
240,1545575266.038094,29491217,2.4e-05,1,1,294912,11.613946,0,1,1,7,[gpu1]CUDA_COPY_H2D_294912B,0
241,1545575266.0381231,668467217,0.000521,1,1,6684672,11.959401,0,1,1,14,[gpu1]CUDA_COPY_H2D_6684672B,0
242,1545575266.038646,668467217,0.0005099999999999999,1,1,6684672,12.21012,0,1,1,14,[gpu1]CUDA_COPY_H2D_6684672B,0
243,1545575266.039163,17,0.000925,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
244,1545575266.040091,668467217,0.000521,1,2,6684672,11.950586,1,0,1,14,[gpu1]CUDA_COPY_D2H_6684672B,0
245,1545575266.0909212,471859217,0.000363,1,1,4718592,12.112987,0,1,1,7,[gpu1]CUDA_COPY_H2D_4718592B,0
246,1545575266.091288,2595225617,0.002088,1,1,25952256,11.573333,0,1,1,14,[gpu1]CUDA_COPY_H2D_25952256B,0
247,1545575266.09338,17,0.000109,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
248,1545575266.0934901,17,0.000157,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
249,1545575266.093647,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
250,1545575266.093756,17,0.00062,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
251,1545575266.094376,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
252,1545575266.094485,17,0.00015800000000000002,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
253,1545575266.0946429,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
254,1545575266.0947518,17,0.001212,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
255,1545575266.095964,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
256,1545575266.0960732,17,0.000157,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
257,1545575266.096231,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
258,1545575266.096339,17,0.001805,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
259,1545575266.098144,17,0.000109,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
260,1545575266.098254,17,0.000157,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
261,1545575266.0984108,17,0.000117,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
262,1545575266.0985289,17,0.002395,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
263,1545575266.100925,17,0.000109,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
264,1545575266.1010349,17,0.00015800000000000002,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
265,1545575266.101193,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
266,1545575266.101305,52817,1e-06,1,0,528,0.591032,0,0,1,14,[gpu1][CUDA memset],0
267,1545575266.101312,17,0.001967,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
268,1545575266.10328,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
269,1545575266.103389,17,0.000157,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
270,1545575266.103547,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
271,1545575266.1036608,2595225617,0.002073,1,2,25952256,11.660703999999999,1,0,1,14,[gpu1]CUDA_COPY_D2H_25952256B,0
272,1545575266.106607,314572817,0.000245,1,1,3145728,11.957957,0,1,1,7,[gpu1]CUDA_COPY_H2D_3145728B,0
273,1545575266.106856,524288017,0.000424,1,1,5242880,11.520061,0,1,1,16,[gpu1]CUDA_COPY_H2D_5242880B,0
274,1545575266.107283,786432017,0.0006519999999999999,1,1,7864320,11.229262,0,1,1,16,[gpu1]CUDA_COPY_H2D_7864320B,0
275,1545575266.107938,63917,1e-06,1,0,639,0.532184,0,0,1,16,[gpu1][CUDA memset],0
276,1545575266.10794,524288017,0.00042199999999999996,1,1,5242880,11.558457,0,1,1,14,[gpu1]CUDA_COPY_H2D_5242880B,0
277,1545575266.1079562,17,0.003039,1,0,0,0.0,0,0,1,16,[gpu1]maxwell_dgemm_64x64_nn,0
278,1545575266.108366,786432017,0.0006349999999999999,1,1,7864320,11.543019000000001,0,1,1,14,[gpu1]CUDA_COPY_H2D_7864320B,0
279,1545575266.1090019,63917,1e-06,1,0,639,0.9313229999999999,0,0,1,14,[gpu1][CUDA memset],0
280,1545575266.109005,524288017,0.00043200000000000004,1,1,5242880,11.296609,0,1,1,15,[gpu1]CUDA_COPY_H2D_5242880B,0
281,1545575266.10944,786432017,0.0006349999999999999,1,1,7864320,11.540691,0,1,1,15,[gpu1]CUDA_COPY_H2D_7864320B,0
282,1545575266.110076,63917,1e-06,1,0,639,0.98034,0,0,1,15,[gpu1][CUDA memset],0
283,1545575266.1103618,17,0.003025,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
284,1545575266.111,524288017,0.000412,1,2,5242880,11.845593,1,0,1,16,[gpu1]CUDA_COPY_D2H_5242880B,0
285,1545575266.112781,17,0.003018,1,0,0,0.0,0,0,1,15,[gpu1]maxwell_dgemm_64x64_nn,0
286,1545575266.113393,524288017,0.00041,1,2,5242880,11.922443,1,0,1,14,[gpu1]CUDA_COPY_D2H_5242880B,0
287,1545575266.113814,524288017,0.00042199999999999996,1,1,5242880,11.580388000000001,0,1,1,14,[gpu1]CUDA_COPY_H2D_5242880B,0
288,1545575266.114239,786432017,0.000638,1,1,7864320,11.479913,0,1,1,14,[gpu1]CUDA_COPY_H2D_7864320B,0
289,1545575266.114879,63917,1e-06,1,0,639,0.477601,0,0,1,14,[gpu1][CUDA memset],0
290,1545575266.1152132,17,0.003564,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
291,1545575266.115802,524288017,0.000421,1,2,5242880,11.60858,1,0,1,15,[gpu1]CUDA_COPY_D2H_5242880B,0
292,1545575266.116231,209715217,0.000188,1,1,2097152,10.409892999999999,0,1,1,15,[gpu1]CUDA_COPY_H2D_2097152B,0
293,1545575266.116421,314572817,0.000263,1,1,3145728,11.119878,0,1,1,15,[gpu1]CUDA_COPY_H2D_3145728B,0
294,1545575266.1166868,25517,1e-06,1,0,255,0.240341,0,0,1,15,[gpu1][CUDA memset],0
295,1545575266.118148,17,0.001796,1,0,0,0.0,0,0,1,15,[gpu1]maxwell_dgemm_64x64_nn,0
296,1545575266.118785,524288017,0.000408,1,2,5242880,11.955136999999999,1,0,1,14,[gpu1]CUDA_COPY_D2H_5242880B,0
297,1545575266.119949,209715217,0.00019099999999999998,1,2,2097152,10.250795,1,0,1,15,[gpu1]CUDA_COPY_D2H_2097152B,0
298,1545575266.120146,314572817,0.000264,1,1,3145728,11.110432000000001,0,1,1,17,[gpu1]CUDA_COPY_H2D_3145728B,0
299,1545575266.1204119,2306867217,0.001927,1,1,23068672,11.148749,0,1,1,17,[gpu1]CUDA_COPY_H2D_23068672B,0
300,1545575266.122342,17,0.012556999999999999,1,0,0,0.0,0,0,1,17,[gpu1]maxwell_dgemm_64x64_nn,0
301,1545575266.122343,314572817,0.00025299999999999997,1,1,3145728,11.571011,0,1,1,16,[gpu1]CUDA_COPY_H2D_3145728B,0
302,1545575266.1225991,2306867217,0.001906,1,1,23068672,11.271917,0,1,1,16,[gpu1]CUDA_COPY_H2D_23068672B,0
303,1545575266.124508,314572817,0.000252,1,1,3145728,11.626897999999999,0,1,1,14,[gpu1]CUDA_COPY_H2D_3145728B,0
304,1545575266.124763,2306867217,0.001876,1,1,23068672,11.449339,0,1,1,14,[gpu1]CUDA_COPY_H2D_23068672B,0
305,1545575266.126643,314572817,0.00025299999999999997,1,1,3145728,11.569595,0,1,1,15,[gpu1]CUDA_COPY_H2D_3145728B,0
306,1545575266.126899,2306867217,0.001877,1,1,23068672,11.445831,0,1,1,15,[gpu1]CUDA_COPY_H2D_23068672B,0
307,1545575266.133108,17,0.012556999999999999,1,0,0,0.0,0,0,1,16,[gpu1]maxwell_dgemm_64x64_nn,0
308,1545575266.134909,2306867217,0.0017850000000000001,1,2,23068672,12.038344,1,0,1,17,[gpu1]CUDA_COPY_D2H_23068672B,0
309,1545575266.136704,314572817,0.000251,1,1,3145728,11.690692,0,1,1,17,[gpu1]CUDA_COPY_H2D_3145728B,0
310,1545575266.136957,2306867217,0.00187,1,1,23068672,11.487741999999999,0,1,1,17,[gpu1]CUDA_COPY_H2D_23068672B,0
311,1545575266.143873,17,0.012568000000000001,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
312,1545575266.145673,2306867217,0.001775,1,2,23068672,12.100833,1,0,1,16,[gpu1]CUDA_COPY_D2H_23068672B,0
313,1545575266.147461,314572817,0.00025,1,1,3145728,11.731138,0,1,1,16,[gpu1]CUDA_COPY_H2D_3145728B,0
314,1545575266.1477132,2306867217,0.0018679999999999999,1,1,23068672,11.504277,0,1,1,16,[gpu1]CUDA_COPY_H2D_23068672B,0
315,1545575266.15483,17,0.014094999999999998,1,0,0,0.0,0,0,1,15,[gpu1]maxwell_dgemm_64x64_nn,0
316,1545575266.1564481,2306867217,0.0017989999999999998,1,2,23068672,11.942199,1,0,1,14,[gpu1]CUDA_COPY_D2H_23068672B,0
317,1545575266.1582599,314572817,0.000258,1,1,3145728,11.337449000000001,0,1,1,14,[gpu1]CUDA_COPY_H2D_3145728B,0
318,1545575266.1585212,2306867217,0.0018850000000000002,1,1,23068672,11.398997999999999,0,1,1,14,[gpu1]CUDA_COPY_H2D_23068672B,0
319,1545575266.167135,17,0.012570999999999999,1,0,0,0.0,0,0,1,17,[gpu1]maxwell_dgemm_64x64_nn,0
320,1545575266.168928,2306867217,0.00182,1,2,23068672,11.807151,1,0,1,15,[gpu1]CUDA_COPY_D2H_23068672B,0
321,1545575266.170752,314572817,0.000258,1,1,3145728,11.371245,0,1,1,15,[gpu1]CUDA_COPY_H2D_3145728B,0
322,1545575266.171012,2306867217,0.001912,1,1,23068672,11.236445,0,1,1,15,[gpu1]CUDA_COPY_H2D_23068672B,0
323,1545575266.1779141,17,0.01257,1,0,0,0.0,0,0,1,16,[gpu1]maxwell_dgemm_64x64_nn,0
324,1545575266.1797109,2306867217,0.001801,1,2,23068672,11.932428999999999,1,0,1,17,[gpu1]CUDA_COPY_D2H_23068672B,0
325,1545575266.188692,17,0.013086000000000002,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
326,1545575266.19049,2306867217,0.001808,1,2,23068672,11.882379,1,0,1,16,[gpu1]CUDA_COPY_D2H_23068672B,0
327,1545575266.201138,17,0.012591,1,0,0,0.0,0,0,1,15,[gpu1]maxwell_dgemm_64x64_nn,0
328,1545575266.20178,2306867217,0.001875,1,2,23068672,11.457936,1,0,1,14,[gpu1]CUDA_COPY_D2H_23068672B,0
329,1545575266.203659,275251217,0.000218,1,1,2752512,11.768189999999999,0,1,1,14,[gpu1]CUDA_COPY_H2D_2752512B,0
330,1545575266.2038789,2018508817,0.001605,1,1,20185088,11.714709,0,1,1,14,[gpu1]CUDA_COPY_H2D_20185088B,0
331,1545575266.2119381,17,0.011409,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
332,1545575266.2137349,2306867217,0.0017519999999999999,1,2,23068672,12.261503999999999,1,0,1,15,[gpu1]CUDA_COPY_D2H_23068672B,0
333,1545575266.223355,2018508817,0.0015429999999999999,1,2,20185088,12.180598,1,0,1,14,[gpu1]CUDA_COPY_D2H_20185088B,0
334,1545575266.243192,29491217,2.4e-05,1,1,294912,11.505453999999999,0,1,1,7,[gpu1]CUDA_COPY_H2D_294912B,0
335,1545575266.243223,629145617,0.0005110000000000001,1,1,6291456,11.460208,0,1,1,14,[gpu1]CUDA_COPY_H2D_6291456B,0
336,1545575266.243737,629145617,0.000479,1,1,6291456,12.234406,0,1,1,14,[gpu1]CUDA_COPY_H2D_6291456B,0
337,1545575266.2442589,17,0.000924,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
338,1545575266.2451868,629145617,0.000508,1,2,6291456,11.544042,1,0,1,14,[gpu1]CUDA_COPY_D2H_6291456B,0
339,1545575266.265456,117964817,9e-05,1,1,1179648,12.152749,0,1,1,7,[gpu1]CUDA_COPY_H2D_1179648B,0
340,1545575266.265552,1258291217,0.001004,1,1,12582912,11.672445,0,1,1,14,[gpu1]CUDA_COPY_H2D_12582912B,0
341,1545575266.266558,1258291217,0.000981,1,1,12582912,11.947022,0,1,1,14,[gpu1]CUDA_COPY_H2D_12582912B,0
342,1545575266.267545,17,0.003617,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
343,1545575266.27117,1258291217,0.000975,1,2,12582912,12.020747,1,0,1,14,[gpu1]CUDA_COPY_D2H_12582912B,0
344,1545575266.290796,29491217,3.5e-05,1,1,294912,7.746233999999999,0,1,1,7,[gpu1]CUDA_COPY_H2D_294912B,0
345,1545575266.2908368,570163217,0.00047599999999999997,1,1,5701632,11.166494,0,1,1,14,[gpu1]CUDA_COPY_H2D_5701632B,0
346,1545575266.291315,570163217,0.000455,1,1,5701632,11.676463,0,1,1,14,[gpu1]CUDA_COPY_H2D_5701632B,0
347,1545575266.2917778,17,0.0009199999999999999,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
348,1545575266.2927039,570163217,0.00044400000000000006,1,2,5701632,11.967867,1,0,1,14,[gpu1]CUDA_COPY_D2H_5701632B,0
349,1545575266.3353732,471859217,0.000364,1,1,4718592,12.069339999999999,0,1,1,7,[gpu1]CUDA_COPY_H2D_4718592B,0
350,1545575266.335743,2241331217,0.001757,1,1,22413312,11.881917999999999,0,1,1,14,[gpu1]CUDA_COPY_H2D_22413312B,0
351,1545575266.337508,17,0.0001,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
352,1545575266.337609,17,0.0001,1,0,0,0.0,0,0,1,14,[gpu1]void magma_lds128_dgemm_kernel<bool=0,0
353,1545575266.337709,17,9.8e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
354,1545575266.337807,17,0.000469,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
355,1545575266.3382769,17,9.8e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
356,1545575266.338377,17,0.00010700000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void magma_lds128_dgemm_kernel<bool=0,0
357,1545575266.338484,17,9.7e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
358,1545575266.338582,17,0.0009140000000000001,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
359,1545575266.3394961,17,9.8e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
360,1545575266.3395948,17,0.00010700000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void magma_lds128_dgemm_kernel<bool=0,0
361,1545575266.339702,17,9.7e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
362,1545575266.339801,17,0.0013570000000000001,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
363,1545575266.3411589,17,9.8e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
364,1545575266.341258,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void magma_lds128_dgemm_kernel<bool=0,0
365,1545575266.341366,17,9.8e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
366,1545575266.341465,17,0.0018030000000000001,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
367,1545575266.343268,17,9.8e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
368,1545575266.343367,17,0.00010700000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void magma_lds128_dgemm_kernel<bool=0,0
369,1545575266.343474,17,9.8e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
370,1545575266.3435788,45617,1e-06,1,0,456,0.530854,0,0,1,14,[gpu1][CUDA memset],0
371,1545575266.343587,17,0.001959,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
372,1545575266.345546,17,9.8e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
373,1545575266.345645,17,0.00010800000000000001,1,0,0,0.0,0,0,1,14,[gpu1]void magma_lds128_dgemm_kernel<bool=0,0
374,1545575266.345754,17,9.7e-05,1,0,0,0.0,0,0,1,14,[gpu1]void trsm_left_kernel<double,0
375,1545575266.3458529,2241331217,0.0018149999999999998,1,2,22413312,11.501258,1,0,1,14,[gpu1]CUDA_COPY_D2H_22413312B,0
376,1545575266.350064,314572817,0.000264,1,1,3145728,11.110474,0,1,1,7,[gpu1]CUDA_COPY_H2D_3145728B,0
377,1545575266.350331,524288017,0.00045099999999999996,1,1,5242880,10.829203999999999,0,1,1,16,[gpu1]CUDA_COPY_H2D_5242880B,0
378,1545575266.350785,786432017,0.000657,1,1,7864320,11.139632,0,1,1,16,[gpu1]CUDA_COPY_H2D_7864320B,0
379,1545575266.351445,63917,1e-06,1,0,639,0.98034,0,0,1,16,[gpu1][CUDA memset],0
380,1545575266.351448,524288017,0.00042300000000000004,1,1,5242880,11.536610000000001,0,1,1,14,[gpu1]CUDA_COPY_H2D_5242880B,0
381,1545575266.351461,17,0.003038,1,0,0,0.0,0,0,1,16,[gpu1]maxwell_dgemm_64x64_nn,0
382,1545575266.351874,786432017,0.000654,1,1,7864320,11.206171000000001,0,1,1,14,[gpu1]CUDA_COPY_H2D_7864320B,0
383,1545575266.35253,63917,1e-06,1,0,639,1.0348030000000001,0,0,1,14,[gpu1][CUDA memset],0
384,1545575266.3525321,524288017,0.000424,1,1,5242880,11.519192,0,1,1,15,[gpu1]CUDA_COPY_H2D_5242880B,0
385,1545575266.352958,786432017,0.0006320000000000001,1,1,7864320,11.592713999999999,0,1,1,15,[gpu1]CUDA_COPY_H2D_7864320B,0
386,1545575266.353592,63917,1e-06,1,0,639,1.0348030000000001,0,0,1,15,[gpu1][CUDA memset],0
387,1545575266.3538651,17,0.003025,1,0,0,0.0,0,0,1,14,[gpu1]maxwell_dgemm_64x64_nn,0
388,1545575266.3545039,524288017,0.000417,1,2,5242880,11.720035000000001,1,0,1,16,[gpu1]CUDA_COPY_D2H_5242880B,0
